movie_name,review_anger,review_fear,review_sadness,review_joy,review_disgust,review_surprise,review_trust,review_anticipation,summary_anger,summary_fear,summary_sadness,summary_joy,summary_disgust,summary_surprise,summary_trust,summary_anticipation,combined_anger,combined_fear,combined_sadness,combined_joy,combined_disgust,combined_surprise,combined_trust,combined_anticipation
mary magdalene,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0
mary poppins,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
mary poppins returns,2.0,3.0,3.0,6.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,1.0,3.0,3.0,4.0
mary queen of scots,6.0,9.0,2.0,4.0,3.0,2.0,8.0,4.0,6.0,9.0,2.0,4.0,3.0,2.0,8.0,4.0,6.0,9.0,2.0,4.0,3.0,2.0,8.0,4.0
mary reilly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mary shelley,0.0,2.0,1.0,3.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,6.0,2.0
mary shelley's frankenstein,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0
mascots,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
mash,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0
masked and anonymous,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
mass,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
"massoud, the afghan",1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
master,4.0,5.0,9.0,2.0,3.0,1.0,5.0,4.0,4.0,5.0,9.0,2.0,3.0,1.0,5.0,4.0,4.0,5.0,9.0,2.0,3.0,1.0,5.0,4.0
master and commander: the far side of the world,3.0,6.0,2.0,5.0,1.0,5.0,6.0,2.0,3.0,6.0,2.0,5.0,1.0,5.0,6.0,2.0,3.0,6.0,2.0,5.0,1.0,5.0,6.0,2.0
master gardener,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0
master of light,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
master z: ip man legacy,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0
masters of the universe,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0
matangi/maya/m.i.a.,4.0,9.0,2.0,6.0,3.0,3.0,5.0,5.0,4.0,9.0,2.0,6.0,3.0,3.0,5.0,5.0,4.0,9.0,2.0,6.0,3.0,3.0,5.0,5.0
match,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
match point,1.0,1.0,0.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,5.0,1.0,1.0,3.0,3.0
material girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
materna,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0
matewan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
matilda,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.4,0.0,0.8,2.0,0.0
matt shepard is a friend of mine,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
matthew barney: no restraint,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0
matthias & maxime,1.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0
mau mau sex sex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maudie,1.0,4.0,6.0,7.0,0.0,5.0,4.0,3.0,1.0,4.0,6.0,7.0,0.0,5.0,4.0,3.0,1.0,4.0,6.0,7.0,0.0,5.0,4.0,3.0
maurice,0.25,0.25,0.0,0.75,0.25,0.0,1.0,0.75,0.25,0.25,0.0,0.75,0.25,0.0,1.0,0.75,0.25,0.25,0.0,0.75,0.25,0.0,1.0,0.75
maverick,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0
max,3.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0
max keeble's big move,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
max manus,7.0,7.0,2.0,5.0,1.0,2.0,6.0,4.0,7.0,7.0,2.0,5.0,1.0,2.0,6.0,4.0,7.0,7.0,2.0,5.0,1.0,2.0,6.0,4.0
max rose,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
max steel,5.0,5.0,0.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,0.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,0.0,5.0,5.0,2.0,5.0,4.0
"maxed out: hard times, easy credit and the era of predatory lenders",0.0,2.0,1.0,5.0,0.0,2.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,5.0,5.0
maximum overdrive,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
may,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
may in the summer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
maya,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
maya dardel,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
maya the bee movie,5.0,6.0,0.0,5.0,2.0,1.0,4.0,2.0,5.0,6.0,0.0,5.0,2.0,1.0,4.0,2.0,5.0,6.0,0.0,5.0,2.0,1.0,4.0,2.0
maybe baby,0.0,0.0,0.0,6.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,4.0
maybe i do,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0
mayhem,7.0,9.0,4.0,1.0,2.0,2.0,2.0,3.0,7.0,9.0,4.0,1.0,2.0,2.0,2.0,3.0,7.0,9.0,4.0,1.0,2.0,2.0,2.0,3.0
mayor,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
mayor of the sunset strip,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0
mayor pete,0.0,2.0,0.0,4.0,0.0,2.0,7.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,7.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,7.0,4.0
maze,0.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0
maze runner: the death cure,0.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0
maze runner: the scorch trials,5.0,6.0,1.0,3.0,1.0,4.0,3.0,6.0,5.0,6.0,1.0,3.0,1.0,4.0,3.0,6.0,5.0,6.0,1.0,3.0,1.0,4.0,3.0,6.0
mc5*: a true testimonial,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
mccabe & mrs. miller,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
mccanick,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
mcenroe,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0
mcfarland usa,1.0,2.0,1.0,3.0,0.0,2.0,6.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,6.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,6.0,2.0
mchale's navy,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0
mcqueen,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0
me & isaac newton,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0
me and earl and the dying girl,1.0,1.0,1.0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,6.0,1.0
me and you,5.0,10.0,7.0,5.0,4.0,3.0,3.0,4.0,5.0,10.0,7.0,5.0,4.0,3.0,3.0,4.0,5.0,10.0,7.0,5.0,4.0,3.0,3.0,4.0
me before you,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
me myself i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
me time,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
me without you,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"me, myself & irene",2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
mea maxima culpa: silence in the house of god,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0
meadowland,5.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0,5.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0,5.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0
mean creek,4.0,6.0,1.0,4.0,2.0,5.0,2.0,6.0,4.0,6.0,1.0,4.0,2.0,5.0,2.0,6.0,4.0,6.0,1.0,4.0,2.0,5.0,2.0,6.0
mean dreams,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0
mean girls,1.0,0.75,0.5,0.75,1.0,0.5,0.75,1.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.05,1.1,0.44999999999999996,0.6,0.3,1.6500000000000001,1.4
mean machine,5.0,5.0,4.0,0.0,3.0,1.0,0.0,1.0,5.0,5.0,4.0,0.0,3.0,1.0,0.0,1.0,5.0,5.0,4.0,0.0,3.0,1.0,0.0,1.0
mean streets,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0
measure of a man,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
mechanic: resurrection,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0
medeas,6.0,5.0,4.0,3.0,1.0,0.0,2.0,3.0,6.0,5.0,4.0,3.0,1.0,0.0,2.0,3.0,6.0,5.0,4.0,3.0,1.0,0.0,2.0,3.0
medicine man,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
medieval,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
medium cool,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
meduzot,2.0,3.0,2.0,8.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,8.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,8.0,3.0,3.0,5.0,4.0
meet cute,0.0,1.0,1.0,5.0,0.0,1.0,3.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,5.0
meet dave,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
meet joe black,1.0,3.0,4.0,6.0,1.0,4.0,4.0,5.0,1.0,3.0,4.0,6.0,1.0,4.0,4.0,5.0,1.0,3.0,4.0,6.0,1.0,4.0,4.0,5.0
meet me in montenegro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
meet me in the bathroom,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0
meet monica velour,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0
meet the fockers,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
meet the fokkens,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0
meet the parents,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
meet the patels,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
meet the robinsons,1.0,2.0,0.0,4.0,0.0,4.0,1.0,6.0,1.0,2.0,0.0,4.0,0.0,4.0,1.0,6.0,1.0,2.0,0.0,4.0,0.0,4.0,1.0,6.0
meet the spartans,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0
meeting gorbachev,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0
meeting resistance,3.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0
meeting spencer,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0
megamind,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
megan leavey,2.0,7.0,0.0,3.0,0.0,4.0,3.0,3.0,2.0,7.0,0.0,3.0,0.0,4.0,3.0,3.0,2.0,7.0,0.0,3.0,0.0,4.0,3.0,3.0
mein liebster feind - klaus kinski,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"mektoub, my love: canto uno",0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0
"mektoub, my love: intermezzo",2.0,2.0,3.0,7.0,3.0,2.0,6.0,6.0,2.0,2.0,3.0,7.0,3.0,2.0,6.0,6.0,2.0,2.0,3.0,7.0,3.0,2.0,6.0,6.0
melancholia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,0.4,0.0,0.6,1.2000000000000002,0.4,0.0,1.2000000000000002,1.4
melancholian 3 huonetta,1.0,1.0,2.0,6.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,6.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,6.0,1.0,4.0,3.0,5.0
melinda and melinda,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
melody time,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
memento,1.5,1.25,1.0,1.25,1.25,0.0,1.75,1.0,5.0,5.0,4.0,0.0,2.0,1.0,1.0,1.0,2.9,2.75,2.2,0.75,1.55,0.4,1.4500000000000002,1.0
memoir of war,2.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0
memoirs of a geisha,2.0,5.0,1.0,6.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,6.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,6.0,2.0,2.0,3.0,3.0
memoirs of an invisible man,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
memoria,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,0.4,1.6,1.0,0.6,0.4,1.4,0.6,1.0
memories of me,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0
memories of murder,0.6666666666666666,1.1666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,1.6,2.7,2.2,1.4000000000000001,1.6,1.5000000000000002,1.3000000000000003,2.0
memories of my father,4.0,5.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,4.0,3.0
memories of tomorrow,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
memory,3.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0
memory box,2.0,3.0,2.0,6.0,0.0,2.0,4.0,6.0,2.0,3.0,2.0,6.0,0.0,2.0,4.0,6.0,2.0,3.0,2.0,6.0,0.0,2.0,4.0,6.0
memory: the origins of alien,1.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0
memphis belle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
men,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,5.0,2.0,3.0,1.0,0.0,4.0,2.0,0.9333333333333333,2.3333333333333335,1.2,1.6,0.6666666666666667,0.19999999999999998,2.0,1.2
men at work,1.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0
men cry bullets,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0
men in black,1.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0
men in black ii,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
men in black: international,2.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0
men of honor,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0
men on the bridge,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0
menace ii society,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
merchants of doubt,2.0,4.0,1.0,3.0,1.0,2.0,7.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,7.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,7.0,4.0
merci pour le chocolat,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
mercury rising,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0
mercy,3.0,4.0,6.0,7.0,2.0,5.0,6.0,7.0,3.0,4.0,6.0,7.0,2.0,5.0,6.0,7.0,3.0,4.0,6.0,7.0,2.0,5.0,6.0,7.0
mermaids,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
