movie_name,n_total,n_pos,n_neu,n_neg,pos_rate,avg_rating
the equalizer,1,0,0,0,0.0,0.5
the era of vampires,1,0,0,0,0.0,0.5
the escape,1,0,0,0,0.0,0.5
the escape artist,1,0,0,0,0.0,0.5
the escapist,1,0,0,0,0.0,0.5
the estate,1,0,0,0,0.0,0.5
the eternal daughter,1,0,0,0,0.0,0.5
the etruscan smile,1,0,0,0,0.0,0.5
the event,1,0,0,0,0.0,0.5
the evil dead,1,1,0,0,1.0,0.9
the ex,1,0,0,0,0.0,0.5
the exception,1,0,0,0,0.0,0.5
the execution of wanda jean,1,0,0,0,0.0,0.5
the exorcism of emily rose,1,0,0,0,0.0,0.5
the exorcist,2,2,0,0,1.0,0.9
the exorcist iii,1,0,0,0,0.0,0.5
the expendables,1,0,0,0,0.0,0.5
the expendables 2,1,0,0,0,0.0,0.5
the expendables 3,1,0,0,0,0.0,0.5
the experiment,1,0,0,0,0.0,0.5
the exploding girl,1,0,0,0,0.0,0.5
the express,1,0,0,0,0.0,0.5
the exterminating angels,1,0,0,0,0.0,0.5
the extraordinary journey of the fakir,1,0,0,0,0.0,0.5
the eye,2,0,0,0,0.0,0.5
the eye of the storm,1,0,0,0,0.0,0.5
the eyes of my mother,1,0,0,0,0.0,0.5
the eyes of orson welles,1,0,0,0,0.0,0.5
the eyes of tammy faye,3,0,3,0,0.0,0.6333333333333333
the fabelmans,9,8,1,0,0.8888888888888888,0.9
the fabulous baker boys,1,0,0,0,0.0,0.5
the fabulous filipino brothers,1,0,0,0,0.0,0.5
the face of love,1,0,0,0,0.0,0.5
the faculty,1,0,0,0,0.0,0.5
the fairy,1,0,0,0,0.0,0.5
the falcon and the snowman,1,0,0,0,0.0,0.5
the falcon and the winter soldier,2,0,0,0,0.0,0.5
the fall,1,0,0,0,0.0,0.5
the fall of fujimori,1,0,0,0,0.0,0.5
the fall of the american empire,1,0,0,0,0.0,0.5
the fallen,1,0,0,0,0.0,0.5
the fallout,4,2,2,0,0.5,0.75
the family,1,0,0,0,0.0,0.5
the family fang,1,0,0,0,0.0,0.5
the family man,1,0,0,0,0.0,0.5
the family stone,1,0,0,0,0.0,0.5
the family that preys,1,0,0,0,0.0,0.5
the family tree,1,0,0,0,0.0,0.5
the fan,1,0,0,0,0.0,0.5
the fanatic,1,0,0,0,0.0,0.5
the fantasticks,1,0,0,0,0.0,0.5
the far side of the moon,1,0,0,0,0.0,0.5
the farewell,3,3,0,0,1.0,0.9
the farthest,1,0,0,0,0.0,0.5
the fast and the furious,1,0,0,0,0.0,0.5
the fast and the furious tokyo drift,1,0,0,0,0.0,0.5
the fate of the furious,1,0,0,0,0.0,0.5
the father,3,3,0,0,1.0,0.8333333333333334
the fault in our stars,1,0,0,0,0.0,0.5
the favor,2,0,0,0,0.0,0.5
the favourite,1,1,0,0,1.0,1.0
the fearless freaks,1,0,0,0,0.0,0.5
the fearless vampire killers,1,0,0,0,0.0,0.5
the feast,1,0,0,0,0.0,0.5
the female brain,1,0,0,0,0.0,0.5
the fencer,1,0,0,0,0.0,0.5
the fever,1,0,0,0,0.0,0.5
the fifth element,1,0,0,0,0.0,0.5
the fifth estate,1,0,0,0,0.0,0.5
the fight,1,0,0,0,0.0,0.5
the fighter,1,0,0,0,0.0,0.5
the fighting temptations,1,0,0,0,0.0,0.5
the final conflict,1,0,0,0,0.0,0.5
the final countdown,1,0,0,0,0.0,0.5
the final cut,1,0,0,0,0.0,0.5
the final destination,1,0,0,0,0.0,0.5
the final girls,1,0,0,0,0.0,0.5
the final member,1,0,0,0,0.0,0.5
the final season,1,0,0,0,0.0,0.5
the final year,1,0,0,0,0.0,0.5
the finest hours,1,0,0,0,0.0,0.5
the first beautiful thing,1,0,0,0,0.0,0.5
the first grader,1,0,0,0,0.0,0.5
the first monday in may,1,0,0,0,0.0,0.5
the first power,1,0,0,0,0.0,0.5
the first time,1,0,0,0,0.0,0.5
the first wave,1,0,0,0,0.0,0.5
the first wives club,1,0,0,0,0.0,0.5
the fits,1,0,0,0,0.0,0.5
the fitzgerald family christmas,1,0,0,0,0.0,0.5
the five obstructions,1,0,0,0,0.0,0.5
the five senses,1,0,0,0,0.0,0.5
the fiveyear engagement,1,0,0,0,0.0,0.5
the flat,1,0,0,0,0.0,0.5
the flintstones in viva rock vegas,1,0,0,0,0.0,0.5
the florida project,1,1,0,0,1.0,1.0
the florida project 201 6,1,1,0,0,1.0,0.9
the flower of evil,1,0,0,0,0.0,0.5
the flower of my secret,1,0,0,0,0.0,0.5
the flowers of war,1,0,0,0,0.0,0.5
the fluffer,1,0,0,0,0.0,0.5
the fly,4,4,0,0,1.0,0.8
the fly ii,1,0,0,0,0.0,0.5
the flying scotsman,1,0,0,0,0.0,0.5
the flying swords of dragon gate,1,0,0,0,0.0,0.5
the fog,2,0,0,0,0.0,0.5
the fog of war eleven lessons from the life of robert s mcnamara,1,0,0,0,0.0,0.5
the fool,1,0,0,0,0.0,0.5
the foot fist way,1,0,0,0,0.0,0.5
the forbidden kingdom,1,0,0,0,0.0,0.5
the forbidden room,1,0,0,0,0.0,0.5
the foreigner,1,0,0,0,0.0,0.5
the forest,1,0,0,0,0.0,0.5
the forever purge,1,0,0,0,0.0,0.5
the forger,1,0,0,0,0.0,0.5
the forgiven,2,0,0,0,0.0,0.5
the forgiveness of blood,1,0,0,0,0.0,0.5
the forgotten,1,0,0,0,0.0,0.5
the forsaken,1,0,0,0,0.0,0.5
the fortune cookie,1,0,0,0,0.0,0.5
the fortyyearold version,1,0,0,0,0.0,0.5
the founder,1,0,0,0,0.0,0.5
the four feathers,1,0,0,0,0.0,0.5
the four seasons,1,0,0,0,0.0,0.5
the four times le quattro volte,1,0,0,0,0.0,0.5
the fourth kind,1,0,0,0,0.0,0.5
the fourth protocol,1,0,0,0,0.0,0.5
the fourth war,1,0,0,0,0.0,0.5
the fox and the hound,1,0,0,0,0.0,0.5
the fp,1,0,0,0,0.0,0.5
the free world,1,0,0,0,0.0,0.5
the freebie,1,0,0,0,0.0,0.5
the french connection,1,0,0,0,0.0,0.5
the french dispatch,15,10,5,0,0.6666666666666666,0.8066666666666666
the french lieutenants woman,1,0,0,0,0.0,0.5
the freshman,1,0,0,0,0.0,0.5
the friend,1,0,0,0,0.0,0.5
the friends of eddie coyle,1,0,0,0,0.0,0.5
the front line,1,0,0,0,0.0,0.5
the front page,1,0,0,0,0.0,0.5
the front runner,1,0,0,0,0.0,0.5
the frozen ground,1,0,0,0,0.0,0.5
the fugitive,1,0,0,0,0.0,0.5
the full monty,1,0,0,0,0.0,0.5
the fundamentals of caring,1,0,0,0,0.0,0.5
the funhouse,1,0,0,0,0.0,0.5
the fury,1,0,0,0,0.0,0.5
the future of food,1,0,0,0,0.0,0.5
the galapagos affair satan came to eden,1,0,0,0,0.0,0.5
the gambler,1,0,0,0,0.0,0.5
the game,3,2,1,0,0.6666666666666666,0.7666666666666667
the game of their lives,1,0,0,0,0.0,0.5
the game plan,1,0,0,0,0.0,0.5
the gangster the cop the devil,1,0,0,0,0.0,0.5
the garbage pail kids movie,1,0,0,0,0.0,0.5
the garden left behind,1,0,0,0,0.0,0.5
the gatekeeper,1,0,0,0,0.0,0.5
the gatekeepers,1,0,0,0,0.0,0.5
the gay divorcee,1,0,0,0,0.0,0.5
the general,1,0,0,0,0.0,0.5
the generals daughter,1,0,0,0,0.0,0.5
the gentlemen,1,1,0,0,1.0,0.9
the getaway,2,0,0,0,0.0,0.5
the ghost and the darkness,1,0,0,0,0.0,0.5
the ghost of peter sellers,1,0,0,0,0.0,0.5
the ghosts in our machine,1,0,0,0,0.0,0.5
the giant mechanical man,1,0,0,0,0.0,0.5
the gift,1,0,0,0,0.0,0.5
the gingerbread man,1,0,0,0,0.0,0.5
the girl,2,0,0,0,0.0,0.5
the girl and death,1,0,0,0,0.0,0.5
the girl cut in two,1,0,0,0,0.0,0.5
the girl from monaco,1,0,0,0,0.0,0.5
the girl from monday,1,0,0,0,0.0,0.5
the girl from the naked eye,1,0,0,0,0.0,0.5
the girl in the book,1,0,0,0,0.0,0.5
the girl in the spiders web,1,0,0,0,0.0,0.5
the girl is in trouble,1,0,0,0,0.0,0.5
the girl king,1,0,0,0,0.0,0.5
the girl next door,2,0,0,0,0.0,0.5
the girl on the train,2,0,0,0,0.0,0.5
the girl who kicked the hornets nest,1,0,0,0,0.0,0.5
the girl who leapt through time,1,0,0,0,0.0,0.5
the girl who played with fire,1,0,0,0,0.0,0.5
the girl with all the gifts,1,0,0,0,0.0,0.5
the girl with the dragon tattoo,1,1,0,0,1.0,0.9
the girl without hands,1,0,0,0,0.0,0.5
the girlfriend experience,1,0,0,0,0.0,0.5
the giver,1,0,0,0,0.0,0.5
the glass castle,1,0,0,0,0.0,0.5
the gleaners  i,1,0,0,0,0.0,0.5
the glimmer man,1,0,0,0,0.0,0.5
the glorias,1,0,0,0,0.0,0.5
the godfather,7,5,0,0,0.7142857142857143,0.96
the godfather coda the death of michael corleone,1,0,0,0,0.0,0.5
the godfather part ii,4,3,0,0,0.75,1.0
the gods must be crazy ii,1,0,0,0,0.0,0.5
the goebbles experiment,1,0,0,0,0.0,0.5
the gogetter,1,0,0,0,0.0,0.5
the gogos,1,0,0,0,0.0,0.5
the golden bowl,1,0,0,0,0.0,0.5
the golden child,1,0,0,0,0.0,0.5
the golden compass,1,0,0,0,0.0,0.5
the golden dream,1,0,0,0,0.0,0.5
the golden glove,1,0,0,0,0.0,0.5
the golden voyage of sinbad,1,0,0,0,0.0,0.5
the goldfinch,1,0,0,0,0.0,0.5
the good boss,1,0,0,0,0.0,0.5
the good dinosaur,1,0,0,0,0.0,0.5
the good doctor,1,0,0,0,0.0,0.5
the good german,1,0,0,0,0.0,0.5
the good girl,1,0,0,0,0.0,0.5
the good guy,1,0,0,0,0.0,0.5
the good house,1,0,0,0,0.0,0.5
the good liar,1,0,0,0,0.0,0.5
the good lie,1,0,0,0,0.0,0.5
the good night,1,0,0,0,0.0,0.5
the good nurse,1,1,0,0,1.0,0.8
the good son,1,0,0,0,0.0,0.5
the good son the life of ray boom boom mancini,1,0,0,0,0.0,0.5
the good the bad and the ugly,2,2,0,0,1.0,1.0
the good the bad the weird,1,0,0,0,0.0,0.5
the good thief,1,0,0,0,0.0,0.5
the goodbye girl,1,0,0,0,0.0,0.5
the goods live hard sell hard,1,0,0,0,0.0,0.5
the goonies,1,0,0,0,0.0,0.5
the gospel,1,0,0,0,0.0,0.5
the gospel according to andré,1,0,0,0,0.0,0.5
the gospel according to philip k dick,1,0,0,0,0.0,0.5
the gospel of eureka,1,0,0,0,0.0,0.5
the grace card,1,0,0,0,0.0,0.5
the grace lee project,1,0,0,0,0.0,0.5
the graduate,2,2,0,0,1.0,0.9
the grand,1,0,0,0,0.0,0.5
the grand budapest hotel,8,8,0,0,1.0,0.9625
the grandmaster,1,0,0,0,0.0,0.5
the grapes of wrath,1,0,0,0,0.0,0.5
the grass is greener,1,0,0,0,0.0,0.5
the gray man,5,0,1,3,0.0,0.375
the greasy strangler,1,0,0,0,0.0,0.5
the great alaskan race,1,0,0,0,0.0,0.5
the great beauty,1,0,0,0,0.0,0.5
the great buck howard,1,0,0,0,0.0,0.5
the great buddha,1,0,0,0,0.0,0.5
the great buster a celebration,1,0,0,0,0.0,0.5
the great dance a hunters story,1,0,0,0,0.0,0.5
the great debaters,1,0,0,0,0.0,0.5
the great escape,1,0,0,0,0.0,0.5
the great gatsby,4,2,1,1,0.5,0.575
the great gilly hopkins,1,0,0,0,0.0,0.5
the great hack,1,0,0,0,0.0,0.5
the great invisible,1,0,0,0,0.0,0.5
the great mouse detective,1,0,0,0,0.0,0.5
the great muppet caper,1,0,0,0,0.0,0.5
the great museum,1,0,0,0,0.0,0.5
the great new wonderful,1,0,0,0,0.0,0.5
the great outdoors,1,0,0,0,0.0,0.5
the great raid,1,0,0,0,0.0,0.5
the great role,1,0,0,0,0.0,0.5
the great santini,1,0,0,0,0.0,0.5
the great train robbery,1,0,0,0,0.0,0.5
the great wall,1,0,0,0,0.0,0.5
the great water,1,0,0,0,0.0,0.5
the great white hope,1,0,0,0,0.0,0.5
the greatest beer run ever,1,0,0,0,0.0,0.5
the greatest game ever played,1,0,0,0,0.0,0.5
the greatest showman,4,0,2,2,0.0,0.425
the green butchers,1,0,0,0,0.0,0.5
the green fog,1,0,0,0,0.0,0.5
the green hornet,1,0,0,0,0.0,0.5
the green inferno,1,0,0,0,0.0,0.5
the green knight,6,2,2,0,0.3333333333333333,0.7
the green mile,1,0,0,0,0.0,0.5
the green pastures,1,0,0,0,0.0,0.5
the green prince,1,0,0,0,0.0,0.5
the greening of whitney brown,1,0,0,0,0.0,0.5
the grey,1,0,0,0,0.0,0.5
the grey zone,1,0,0,0,0.0,0.5
the grief of others,1,0,0,0,0.0,0.5
the grifters,1,0,0,0,0.0,0.5
the grinch,1,0,0,0,0.0,0.5
the ground beneath my feet,1,0,0,0,0.0,0.5
the ground truth,1,0,0,0,0.0,0.5
the grudge,2,0,0,0,0.0,0.5
the grudge 2,1,0,0,0,0.0,0.5
the guard,1,0,0,0,0.0,0.5
the guardian,2,0,0,0,0.0,0.5
the guardians,1,0,0,0,0.0,0.5
the guardians of the galaxy holiday special,2,1,1,0,0.5,0.75
the guest,1,0,0,0,0.0,0.5
the guillotines,1,0,0,0,0.0,0.5
the guilt trip,1,0,0,0,0.0,0.5
the guilty,3,0,3,0,0.0,0.5333333333333333
the gunman,1,0,0,0,0.0,0.5
the guns of navarone,1,0,0,0,0.0,0.5
the guru,1,0,0,0,0.0,0.5
the guys,1,0,0,0,0.0,0.5
the half of it,4,1,3,0,0.25,0.65
the hallow,1,0,0,0,0.0,0.5
the hammer,1,0,0,0,0.0,0.5
the hand of god,1,1,0,0,1.0,1.0
the hand that feeds,1,0,0,0,0.0,0.5
the hand that rocks the cradle,1,0,0,0,0.0,0.5
the handmaiden,5,5,0,0,1.0,0.9400000000000001
the hangover,1,0,0,0,0.0,0.5
the hangover part ii,1,0,0,0,0.0,0.5
the hangover part iii,1,0,0,0,0.0,0.5
the hanoi hilton,1,0,0,0,0.0,0.5
the happening,1,0,0,1,0.0,0.2
the happiest day in the life of olli mäki,1,0,0,0,0.0,0.5
the happy prince,1,0,0,0,0.0,0.5
the happy sad,1,0,0,0,0.0,0.5
the happytime murders,1,0,0,0,0.0,0.5
the hard word,1,0,0,0,0.0,0.5
the harder they come,1,0,0,0,0.0,0.5
the harder they fall,1,0,0,0,0.0,0.5
the harvest,1,0,0,0,0.0,0.5
the harvey girls,1,0,0,0,0.0,0.5
the hate u give,1,0,0,0,0.0,0.5
the hateful eight,1,0,0,0,0.0,0.5
the haunted mansion,1,0,0,0,0.0,0.5
the haunting,1,0,0,0,0.0,0.5
the haunting in connecticut,1,0,0,0,0.0,0.5
the haunting of bly manor,2,2,0,0,1.0,0.9
the haunting of hill house,3,1,0,0,0.3333333333333333,0.8
the haunting of molly hartley,1,0,0,0,0.0,0.5
the haunting of sharon tate,1,0,0,0,0.0,0.5
the hawk is dying,1,0,0,0,0.0,0.5
the headless woman,1,0,0,0,0.0,0.5
the heart machine,1,0,0,0,0.0,0.5
the heart of the game,1,0,0,0,0.0,0.5
the heartbreak kid,2,0,0,0,0.0,0.5
the heat,1,0,0,0,0.0,0.5
the hedgehog,1,0,0,0,0.0,0.5
the heir apparent largo winch,1,0,0,0,0.0,0.5
the heiresses,1,0,0,0,0.0,0.5
the help,1,0,1,0,0.0,0.7
the hero,1,0,0,0,0.0,0.5
the hidden,1,0,0,0,0.0,0.5
the hidden fortress,1,0,0,0,0.0,0.5
the hidden wars of desert storm,1,0,0,0,0.0,0.5
the high note,1,0,0,0,0.0,0.5
the highwaymen,1,0,0,0,0.0,0.5
the hill,1,0,0,0,0.0,0.5
the hills have eyes,2,0,0,0,0.0,0.5
the hip hop project,1,0,0,0,0.0,0.5
the history boys,1,0,0,0,0.0,0.5
the history of future folk,1,0,0,0,0.0,0.5
the hit,1,0,0,0,0.0,0.5
the hitcher,2,0,0,0,0.0,0.5
the hitmans bodyguard,1,0,0,0,0.0,0.5
the hitmans wifes bodyguard,1,0,0,0,0.0,0.5
the hoax,1,0,0,0,0.0,0.5
the hobbit an unexpected journey,1,0,0,0,0.0,0.5
the hobbit the battle of the five armies,1,0,0,0,0.0,0.5
the hobbit the desolation of smaug,1,0,0,0,0.0,0.5
the hole,1,0,0,0,0.0,0.5
the hole in the ground,1,0,0,0,0.0,0.5
the holiday,4,2,2,0,0.5,0.775
the hollars,1,0,0,0,0.0,0.5
the hollow point,1,0,0,0,0.0,0.5
the holy girl,1,0,0,0,0.0,0.5
the holy land,1,0,0,0,0.0,0.5
the holy mountain,1,0,0,0,0.0,0.5
the homesman,1,0,0,0,0.0,0.5
the honeymoon killers,1,0,0,0,0.0,0.5
the honeymooners,1,0,0,0,0.0,0.5
the horn blows at midnight,1,0,0,0,0.0,0.5
the hornets nest,1,0,0,0,0.0,0.5
the horse boy,1,0,0,0,0.0,0.5
the hospital,1,0,0,0,0.0,0.5
the host,2,0,0,0,0.0,0.5
the hot chick,1,0,0,0,0.0,0.5
the hot flashes,1,0,0,0,0.0,0.5
the hot spot,1,0,0,0,0.0,0.5
the hotel new hampshire,1,0,0,0,0.0,0.5
the hottie  the nottie,1,0,0,0,0.0,0.5
the hours,1,0,0,0,0.0,0.5
the house,3,1,1,0,0.3333333333333333,0.75
the house i live in,1,0,0,0,0.0,0.5
the house of mirth,1,0,0,0,0.0,0.5
the house of the devil,1,0,0,0,0.0,0.5
the house of tomorrow,1,0,0,0,0.0,0.5
the house of yes,1,0,0,0,0.0,0.5
the house that jack built,4,2,1,0,0.5,0.8666666666666666
the house with a clock in its walls,1,0,0,0,0.0,0.5
the housemaid,1,0,0,0,0.0,0.5
the howling,1,0,0,0,0.0,0.5
the hudsucker proxy,1,0,0,0,0.0,0.5
the human centipede first sequence,1,0,0,1,0.0,0.3
the human centipede ii full sequence,1,0,0,0,0.0,0.5
the human centipede iii final sequence,1,0,0,0,0.0,0.5
the human factor,2,0,0,0,0.0,0.5
the human race,1,0,0,0,0.0,0.5
the human resources manager,1,0,0,0,0.0,0.5
the human scale,1,0,0,0,0.0,0.5
the human stain,1,0,0,0,0.0,0.5
the human surge,1,0,0,0,0.0,0.5
the human voice,1,0,0,0,0.0,0.5
the humans,1,0,0,0,0.0,0.5
the humbling,1,0,0,0,0.0,0.5
the hummingbird project,1,0,0,0,0.0,0.5
the hunchback of notre dame,1,1,0,0,1.0,0.8
the hundredfoot journey,1,0,0,0,0.0,0.5
the hunger games,4,2,2,0,0.5,0.7
the hunger games catching fire,5,5,0,0,1.0,0.8800000000000001
the hunger games mockingjay  part 1,1,0,0,0,0.0,0.5
the hunger games mockingjay  part 2,2,0,2,0,0.0,0.6
the hunt,2,0,2,0,0.0,0.7
the hunt for red october,1,0,0,0,0.0,0.5
the hunted,1,0,0,0,0.0,0.5
the hunter,3,0,0,0,0.0,0.5
the hunting of the president,1,0,0,0,0.0,0.5
the hunting party,1,0,0,0,0.0,0.5
the huntsman winters war,1,0,0,0,0.0,0.5
the hurricane,1,0,0,0,0.0,0.5
the hurricane heist,1,0,0,0,0.0,0.5
the hurt locker,1,0,0,0,0.0,0.5
the hustler,1,0,0,0,0.0,0.5
the ice harvest,1,0,0,0,0.0,0.5
the ice road,1,0,0,0,0.0,0.5
the iceman,1,0,0,0,0.0,0.5
the iceman cometh,1,0,0,0,0.0,0.5
the identical,1,0,0,0,0.0,0.5
the ides of march,1,0,0,0,0.0,0.5
the idol,1,0,0,0,0.0,0.5
the ignorant fairies,1,0,0,0,0.0,0.5
the illusionist,1,0,0,0,0.0,0.5
the imitation game,1,0,0,0,0.0,0.5
the immaculate room,1,0,0,0,0.0,0.5
the immortalists,1,0,0,0,0.0,0.5
the importance of being earnest,1,0,0,0,0.0,0.5
the impossible,1,0,0,0,0.0,0.5
the imposter,1,0,0,0,0.0,0.5
the in crowd,1,0,0,0,0.0,0.5
the inbetweeners movie,1,0,0,0,0.0,0.5
the incredible burt wonderstone,1,0,0,0,0.0,0.5
the incredible hulk,1,0,0,0,0.0,0.5
the incredible jessica james,1,0,0,0,0.0,0.5
the incredibles,1,0,0,0,0.0,0.5
the indian runner,1,0,0,0,0.0,0.5
the inevitable defeat of mister and pete,1,0,0,0,0.0,0.5
the infiltrator,1,0,0,0,0.0,0.5
the infiltrators,1,0,0,0,0.0,0.5
the informant,1,0,0,0,0.0,0.5
the informer,2,0,0,0,0.0,0.5
the informers,1,0,0,0,0.0,0.5
the inheritance,2,0,0,0,0.0,0.5
the inlaws,2,0,0,0,0.0,0.5
the innkeepers,1,0,0,0,0.0,0.5
the innocents,2,0,0,0,0.0,0.5
the insider,1,0,0,0,0.0,0.5
the insult,1,0,0,0,0.0,0.5
the intended,1,0,0,0,0.0,0.5
the intern,1,0,0,0,0.0,0.5
the international,1,0,0,0,0.0,0.5
the internship,1,0,0,0,0.0,0.5
the interpreter,1,0,0,0,0.0,0.5
the interrupters,1,0,0,0,0.0,0.5
the intervention,1,0,0,0,0.0,0.5
the intouchables,1,0,0,0,0.0,0.5
the intruder,2,0,0,0,0.0,0.5
the invisible,1,0,0,0,0.0,0.5
the invisible circus,1,0,0,0,0.0,0.5
the invisible man,4,2,1,0,0.5,0.7333333333333333
the invisible woman,1,0,0,0,0.0,0.5
the invisibles,1,0,0,0,0.0,0.5
the invitation,4,2,0,0,0.5,0.9
the ipcress file,1,0,0,0,0.0,0.5
the iran job,1,0,0,0,0.0,0.5
the irishman,3,3,0,0,1.0,0.9333333333333333
the iron giant,1,1,0,0,1.0,1.0
the iron ladies,1,0,0,0,0.0,0.5
the iron lady,1,0,0,0,0.0,0.5
the iron orchard,1,0,0,0,0.0,0.5
the island,1,0,0,0,0.0,0.5
the island of dr moreau,1,0,0,0,0.0,0.5
the isle,1,0,0,0,0.0,0.5
the italian,1,0,0,0,0.0,0.5
the italian job,2,0,0,0,0.0,0.5
the ivory game,1,0,0,0,0.0,0.5
the jackal,1,0,0,0,0.0,0.5
the jacket,1,0,0,0,0.0,0.5
the jane austen book club,1,0,0,0,0.0,0.5
the janes,1,0,0,0,0.0,0.5
the january man,1,0,0,0,0.0,0.5
the jaundiced eye,1,0,0,0,0.0,0.5
the jazz singer,2,0,0,0,0.0,0.5
the jeffrey dahmer files,1,0,0,0,0.0,0.5
the jerk,1,0,0,0,0.0,0.5
the jesus rolls,1,0,0,0,0.0,0.5
the joneses,1,0,0,0,0.0,0.5
the journey,1,0,0,0,0.0,0.5
the journey of natty gann,1,0,0,0,0.0,0.5
the joy luck club,1,0,0,0,0.0,0.5
the judge,1,0,0,0,0.0,0.5
the jungle book,2,0,0,0,0.0,0.5
the jungle book 2,1,0,0,0,0.0,0.5
the justice of bunny king,1,0,0,0,0.0,0.5
the karate kid,1,0,0,0,0.0,0.5
the karate kid part iii,1,0,0,0,0.0,0.5
the keep,1,0,0,0,0.0,0.5
the keeper the legend of omar khayyam,1,0,0,0,0.0,0.5
the keeping room,1,0,0,0,0.0,0.5
the kentucky fried movie,1,0,0,0,0.0,0.5
the keys to the house,1,0,0,0,0.0,0.5
the kid,1,0,0,0,0.0,0.5
the kid  i,1,0,0,0,0.0,0.5
the kid detective,1,0,0,0,0.0,0.5
the kid stays in the picture,1,0,0,0,0.0,0.5
the kid who would be king,1,0,0,0,0.0,0.5
the kid with a bike,1,0,0,0,0.0,0.5
the kids are all right,1,0,0,0,0.0,0.5
the kids grow up,1,0,0,0,0.0,0.5
the kill team,1,0,0,0,0.0,0.5
the killer,1,0,0,0,0.0,0.5
the killer elite,1,0,0,0,0.0,0.5
the killer inside me,1,0,0,0,0.0,0.5
the killers,1,0,0,0,0.0,0.5
the killing,1,0,0,0,0.0,0.5
the killing of a chinese bookie,1,0,0,0,0.0,0.5
the killing of a sacred deer,7,4,0,1,0.5714285714285714,0.8
the killing of john lennon,1,0,0,0,0.0,0.5
the killing of two lovers,1,0,0,0,0.0,0.5
the kindergarten teacher,1,0,0,0,0.0,0.5
the kindness of strangers,1,0,0,0,0.0,0.5
the king,2,1,0,0,0.5,0.8
the king and i,1,0,0,0,0.0,0.5
the king is alive,1,0,0,0,0.0,0.5
the king of comedy,1,1,0,0,1.0,0.9
the king of kong a fistful of quarters,1,0,0,0,0.0,0.5
the king of staten island,1,0,0,0,0.0,0.5
the kingdom,1,0,0,0,0.0,0.5
the kingdom of dreams and madness,1,0,0,0,0.0,0.5
the kings choice,1,0,0,0,0.0,0.5
the kings man,1,0,0,0,0.0,0.5
the kings speech,1,0,0,0,0.0,0.5
the kissing booth,1,0,0,1,0.0,0.1
the kissing booth 2,1,0,0,1,0.0,0.1
the kissing booth 3,2,0,0,2,0.0,0.25
the kitchen,1,0,0,0,0.0,0.5
the kite runner,1,0,0,0,0.0,0.5
the komediant,1,0,0,0,0.0,0.5
the ladies man,1,0,0,0,0.0,0.5
the lady,1,0,0,0,0.0,0.5
the lady and the duke,1,0,0,0,0.0,0.5
the lady eve,1,0,0,0,0.0,0.5
the lady in question is charles busch,1,0,0,0,0.0,0.5
the lady in the van,1,0,0,0,0.0,0.5
the lady vanishes,1,0,0,0,0.0,0.5
the ladykillers,1,0,0,0,0.0,0.5
the lair of the white worm,1,0,0,0,0.0,0.5
the lake house,1,0,0,0,0.0,0.5
the land,1,0,0,0,0.0,0.5
the land before time,1,0,0,0,0.0,0.5
the land of steady habits,1,0,0,0,0.0,0.5
the last airbender,1,0,0,1,0.0,0.1
the last black man in san francisco,1,0,0,0,0.0,0.5
the last boy scout,1,0,0,0,0.0,0.5
the last castle,1,0,0,0,0.0,0.5
the last circus,1,0,0,0,0.0,0.5
the last days of disco,1,0,0,0,0.0,0.5
the last days on mars,1,0,0,0,0.0,0.5
the last detail,1,0,0,0,0.0,0.5
the last duel,4,3,1,0,0.75,0.8
the last emperor,1,0,0,0,0.0,0.5
the last exorcism,1,0,0,0,0.0,0.5
the last exorcism part ii,1,0,0,0,0.0,0.5
the last face,1,0,0,0,0.0,0.5
the last family,1,0,0,0,0.0,0.5
the last five years,1,0,0,0,0.0,0.5
the last full measure,1,0,0,0,0.0,0.5
the last house on the left,1,0,0,0,0.0,0.5
the last king of scotland,1,0,0,0,0.0,0.5
the last kiss,1,0,0,0,0.0,0.5
the last legion,1,0,0,0,0.0,0.5
the last lions,1,0,0,0,0.0,0.5
the last man,1,0,0,0,0.0,0.5
the last mercenary,1,0,0,0,0.0,0.5
the last mimzy,1,0,0,0,0.0,0.5
the last mistress,1,0,0,0,0.0,0.5
the last mogul,1,0,0,0,0.0,0.5
the last mountain,1,0,0,0,0.0,0.5
the last movie star,1,0,0,0,0.0,0.5
the last of robin hood,1,0,0,0,0.0,0.5
the last of the mohicans,1,0,0,0,0.0,0.5
the last of the unjust,1,0,0,0,0.0,0.5
the last picture show,1,0,0,0,0.0,0.5
the last ride,1,0,0,0,0.0,0.5
the last rites of joe may,1,0,0,0,0.0,0.5
the last samurai,1,0,0,0,0.0,0.5
the last seduction,1,0,0,0,0.0,0.5
the last sentence,1,0,0,0,0.0,0.5
the last september,1,0,0,0,0.0,0.5
the last shift,1,0,0,0,0.0,0.5
the last shot,1,0,0,0,0.0,0.5
the last sin eater,1,0,0,0,0.0,0.5
the last song,1,0,0,0,0.0,0.5
the last stand,1,0,0,0,0.0,0.5
the last starfighter,1,0,0,0,0.0,0.5
the last station,1,0,0,0,0.0,0.5
the last suit,1,0,0,0,0.0,0.5
the last temptation of christ,1,0,0,0,0.0,0.5
the last thing he wanted,1,0,0,0,0.0,0.5
the last time,1,0,0,0,0.0,0.5
the last tree,1,0,0,0,0.0,0.5
the last unicorn,1,0,0,0,0.0,0.5
the last vermeer,1,0,0,0,0.0,0.5
