movie_name,review_anger,review_fear,review_sadness,review_joy,review_disgust,review_surprise,review_trust,review_anticipation,summary_anger,summary_fear,summary_sadness,summary_joy,summary_disgust,summary_surprise,summary_trust,summary_anticipation,combined_anger,combined_fear,combined_sadness,combined_joy,combined_disgust,combined_surprise,combined_trust,combined_anticipation
48 hrs,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
49 up,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
4th man out,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
5 broken cameras,7.0,8.0,4.0,2.0,3.0,4.0,5.0,4.0,7.0,8.0,4.0,2.0,3.0,4.0,5.0,4.0,7.0,8.0,4.0,2.0,3.0,4.0,5.0,4.0
5 days of war,6.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,6.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,6.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0
5 star day,2.0,3.0,2.0,7.0,2.0,4.0,4.0,13.0,2.0,3.0,2.0,7.0,2.0,4.0,4.0,13.0,2.0,3.0,2.0,7.0,2.0,4.0,4.0,13.0
5 to 7,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0
50 first dates,0.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0
500 days of summer,0.125,0.25,0.25,0.25,0.125,0.375,0.625,0.75,0.125,0.25,0.25,0.25,0.125,0.375,0.625,0.75,0.125,0.25,0.25,0.25,0.125,0.375,0.625,0.75
5050,1.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0
52 pickup,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0
52 tuesdays,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56 up,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0
5x2,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0
6 balloons,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
6 days,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6 month rule,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0
6 souls,5.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,7.0,5.0,3.0,3.0,3.0,3.0,5.0
6 underground,3.0,2.0,1.0,4.0,2.0,1.0,7.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,7.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,7.0,1.0
65,1.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0
69 the saga of danny hernandez,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0
7 boxes,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
7 chinese brothers,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
7 days,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7 days in entebbe,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7 days in september,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 minutes,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
7 prisoners,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
71 fragments of a chronology of chance,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7500,7.0,6.0,4.0,1.0,2.0,3.0,4.0,3.0,7.0,6.0,4.0,1.0,2.0,3.0,4.0,3.0,7.0,6.0,4.0,1.0,2.0,3.0,4.0,3.0
76 days,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7852 hitchcocks shower scene,1.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0
8 million ways to die,8.0,10.0,5.0,0.0,4.0,4.0,1.0,1.0,8.0,10.0,5.0,0.0,4.0,4.0,1.0,1.0,8.0,10.0,5.0,0.0,4.0,4.0,1.0,1.0
8 the mormon proposition,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0
8 ½ women,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0
80 for brady,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0
800 bullets,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
88 minutes,4.0,4.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,5.0
8½,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8â½,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0
9 dead gay guys,2.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0
9 songs,1.0,1.0,1.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,3.0
9 to 5,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
90 minutes in heaven,2.0,5.0,3.0,7.0,0.0,0.0,5.0,3.0,2.0,5.0,3.0,7.0,0.0,0.0,5.0,3.0,2.0,5.0,3.0,7.0,0.0,0.0,5.0,3.0
95 miles to go,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0
96 minutes,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0
99 homes,3.0,5.0,8.0,5.0,2.0,2.0,8.0,5.0,3.0,5.0,8.0,5.0,2.0,2.0,8.0,5.0,3.0,5.0,8.0,5.0,2.0,2.0,8.0,5.0
99 the occupy wall street collaborative film,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a bad moms christmas,1.0,2.0,2.0,8.0,0.0,1.0,4.0,7.0,1.0,2.0,2.0,8.0,0.0,1.0,4.0,7.0,1.0,2.0,2.0,8.0,0.0,1.0,4.0,7.0
a bag of hammers,3.0,1.0,2.0,8.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,8.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,8.0,1.0,1.0,4.0,5.0
a bag of marbles,1.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0
a band called death,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
a banquet,3.0,3.0,4.0,6.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,6.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,6.0,2.0,2.0,4.0,3.0
a beautiful day in the neighborhood,0.0,0.0,0.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,4.0
a beautiful life,1.0,2.0,4.0,5.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,0.0,3.0,1.0
a beautiful mind,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
a better life,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0
a better tomorrow,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
a bigger splash,0.0,2.0,1.0,5.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,5.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,5.0,0.0,1.0,4.0,3.0
a birders guide to everything,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
a borrowed identity,0.0,0.0,2.0,5.0,2.0,1.0,5.0,6.0,0.0,0.0,2.0,5.0,2.0,1.0,5.0,6.0,0.0,0.0,2.0,5.0,2.0,1.0,5.0,6.0
a bottle in the gaza sea une bouteille à la mer,2.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0
a boy and his dog,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
a boy called christmas,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0
a brave heart the lizzie velasquez story,0.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,0.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,0.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0
a bread factory part one for the sake of gold,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
a bread factory part two walk with me a while,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
a bridge too far,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0
a brief history of time,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
a bronx tale,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0
a bugs life,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
a case of you,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
a chiara,2.0,2.0,0.0,4.0,1.0,3.0,6.0,4.0,2.0,2.0,0.0,4.0,1.0,3.0,6.0,4.0,2.0,2.0,0.0,4.0,1.0,3.0,6.0,4.0
a chorus line,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0
a christmas carol,3.0,5.0,2.0,6.0,2.0,2.0,5.0,6.0,3.0,5.0,2.0,6.0,2.0,2.0,5.0,6.0,3.0,5.0,2.0,6.0,2.0,2.0,5.0,6.0
a christmas story christmas,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0
a christmas tale,4.0,5.0,4.0,5.0,2.0,3.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,7.0,4.0
a ciambra,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0
a cinderella story,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
a civil action,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
a clockwork orange,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
a coffee in berlin,2.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0
a compassionate spy,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
a cop movie,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0
a couple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
a crooked somebody,3.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,1.0
a cure for wellness,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0
a dangerous method,1.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0
a day without a mexican,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
a decent factory,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
a dogs journey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a dogs purpose,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0
a dogs way home,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0
a dogâs will,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a dry white season,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
a face in the crowd,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a faithful man,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
a fall from grace,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0
a family affair,0.5,1.0,1.5,1.5,0.5,1.0,2.5,2.0,0.5,1.0,1.5,1.5,0.5,1.0,2.5,2.0,0.5,1.0,1.5,1.5,0.5,1.0,2.5,2.0
a family man,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
a family thing,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0
a fantastic woman,3.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0
a few good men,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,1.4,1.8000000000000003,1.2000000000000002,0.6,1.4,1.6,1.2,0.6
a film unfinished,2.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0
a fine mess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
a fish called wanda,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
a fistful of dollars,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
a five star life,0.0,2.0,4.0,8.0,0.0,3.0,9.0,8.0,0.0,2.0,4.0,8.0,0.0,3.0,9.0,8.0,0.0,2.0,4.0,8.0,0.0,3.0,9.0,8.0
a foreign affair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a fragile trust,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
a futile and stupid gesture,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
a gay girl in damascus the amina profile,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0
a gentle creature,1.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0
a ghost story,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
a girl like her,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0
a girl walks home alone at night,2.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0
a glimpse inside the mind of charles swan iii,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
a glitch in the matrix,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
a good man in africa,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
a good old fashioned orgy,2.0,2.0,1.0,5.0,1.0,2.0,6.0,5.0,2.0,2.0,1.0,5.0,1.0,2.0,6.0,5.0,2.0,2.0,1.0,5.0,1.0,2.0,6.0,5.0
a good woman,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0
a good woman is hard to find,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0
a goofy movie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.4,0.8,1.2000000000000002,0.0,0.0,0.4,0.4,0.0
a gray state,3.0,3.0,4.0,3.0,3.0,3.0,7.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,7.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,7.0,5.0
a guide to recognizing your saints,1.0,2.0,0.0,3.0,0.0,3.0,4.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,4.0
a happening of monumental proportions,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0
a hard day,9.0,12.0,10.0,4.0,0.0,0.0,4.0,5.0,9.0,12.0,10.0,4.0,0.0,0.0,4.0,5.0,9.0,12.0,10.0,4.0,0.0,0.0,4.0,5.0
a haunted house,3.0,6.0,4.0,5.0,3.0,1.0,5.0,5.0,3.0,6.0,4.0,5.0,3.0,1.0,5.0,5.0,3.0,6.0,4.0,5.0,3.0,1.0,5.0,5.0
a haunted house 2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
a hero,2.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0
a hidden life,3.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0
